id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
20852099,New Comfy Guest Suite 1BR/1BA (C),149498560,Jean,,Visitacion Valley,37.7145247896859,-122.40657950733586,Entire home/apt,85,1,4,2017-10-01,4,3,46
8055632,Guest Room in Renovated Apartment,11886896,Emanuel,,Visitacion Valley,37.7129699656031,-122.4005301075351,Private room,100,2,94,2017-09-01,3.69,4,327
20032338,Amazing city view 2BR/1BA,13926160,Wendy,,Visitacion Valley,37.71981390962266,-122.40156749131164,Entire home/apt,141,2,1,2017-09-04,1,1,5
1960478,Clean  and cozy house with two cats,5246025,Brent,,Visitacion Valley,37.712820982904326,-122.40638316800728,Entire home/apt,60,7,11,2015-11-28,0.28,1,0
19016900,asdf,131806961,Qi,,Visitacion Valley,37.70990062654737,-122.41093696420087,Private room,321,1,0,,,1,0
18488346,Beautiful Garden Suite on McLaren Park,128275237,Kevin,,Visitacion Valley,37.71249947215999,-122.41561018576786,Private room,125,3,21,2017-09-26,4.32,2,302
10070717,Hi tech Valley Guest House (Bunk B),51673718,Edward,,Visitacion Valley,37.71301603300734,-122.4137673361766,Shared room,45,1,24,2017-09-25,1.47,4,362
10840082,Large room for rent,56142333,Telesia,,Visitacion Valley,37.70980346365566,-122.41668421411354,Private room,399,3,0,,,1,0
19891811,SF skyline of the top floor room 2bed(+2)/1baths.,32018871,Dickson,,Visitacion Valley,37.719753091853256,-122.40177951783538,Private room,180,2,16,2017-09-24,6.76,3,348
20439767,Quiet & Cozy Bedroom with Private Bath & Entrance,145867343,Ming,,Visitacion Valley,37.722709231282714,-122.40441630662498,Private room,80,1,11,2017-09-17,6.88,1,50
18489177,Luxurious living on McLaren Park,128275237,Kevin,,Visitacion Valley,37.71275510547006,-122.41435784550087,Entire home/apt,145,3,15,2017-08-17,3.88,2,135
20570590,Private room & bath in house with great view,24098847,Chadwick,,Visitacion Valley,37.721216408925116,-122.40962177103496,Private room,75,2,4,2017-09-15,3.53,1,0
19626728,1bedroom suite with beautiful yard,112189739,Kenneth And Vienna,,Visitacion Valley,37.71772483253702,-122.40487448493299,Private room,115,1,14,2017-09-15,5.12,4,336
15343159,Artsy Cozy Home: Near Great Hikes,40966464,Michelle,,Visitacion Valley,37.721473578820024,-122.40868082740205,Private room,72,1,123,2017-09-16,10.22,1,39
8048653,Master Room in Luxury Apartment,11886896,Emanuel,,Visitacion Valley,37.7129876927169,-122.40016991761325,Private room,100,2,99,2017-09-20,3.91,4,334
10657085,Super Bowl Spacious 4BR House,38000723,Tara,,Visitacion Valley,37.72256874797199,-122.40687455652834,Entire home/apt,120,1,0,,,2,0
14179246,SF studio - private apt close to transport,1601019,Feli,,Visitacion Valley,37.72090508060379,-122.4024456611321,Entire home/apt,99,1,59,2017-09-17,4.11,2,155
20863507,[BRAND NEW] Cozy Guest Suite 1BA/1BR (B),149498560,Jean,,Visitacion Valley,37.712491184337665,-122.40718882795761,Entire home/apt,85,1,4,2017-09-29,4,3,49
13736000,"Views, Natural Light & Location",56427435,Tommyg118,,Visitacion Valley,37.717244479370805,-122.40513441663236,Entire home/apt,185,2,23,2017-09-15,1.60,1,148
7922690,Spacious Room in Luxury Home,11886896,Emanuel,,Visitacion Valley,37.71143277215699,-122.40057327943266,Private room,100,2,154,2017-09-20,6.06,4,341
4855686,"Spacious 2-Bedroom w/Parking! Sunny, Views, Safe!",1196837,Heather,,Visitacion Valley,37.713385879460986,-122.39833341633684,Entire home/apt,250,3,24,2017-09-03,0.84,2,21
1925206,Private room with attached private bathroom,9971829,Joshua,,Visitacion Valley,37.72198290359559,-122.40757671341673,Private room,129,2,31,2017-09-25,2.60,1,354
11047057,Nicole Feurer,57331502,Nicole,,Visitacion Valley,37.719869923598786,-122.40047374139688,Entire home/apt,500,1,0,,,1,0
20173537,SF skyline of 1 floor studio room 1bed(+1)/1baths.,32018871,Dickson,,Visitacion Valley,37.719708561167934,-122.4005832989968,Private room,90,2,15,2017-09-24,7.38,3,334
8210662,"Business ready! New, quiet, safe & sunny SF home!",230916,John+Abby,,Visitacion Valley,37.715554486730134,-122.39940123099353,Entire home/apt,200,30,91,2017-09-09,3.64,1,365
21005685,Spacious bright room w/ hill views - private bath,617114,Vikram,,Visitacion Valley,37.71890881804162,-122.4028364928121,Private room,90,2,1,2017-09-25,1,2,52
14205598,"Private Studio W/ Private Bath, Kitchen, & Parking",25081707,Alex + Jon,,Visitacion Valley,37.721003284255495,-122.410237127892,Private room,98,1,103,2017-09-21,7.37,1,117
133910,Large sunny family house,657327,Melissa,,Visitacion Valley,37.718125449101585,-122.40485476143425,Entire home/apt,475,7,31,2014-07-24,0.40,2,154
20267316,3 Bedroom Home Free Garage 4 beds 2 1/2 bath Views,144457072,Weilin,,Visitacion Valley,37.718525156985066,-122.40536697309534,Entire home/apt,249,2,5,2017-09-17,3.41,1,77
12288524,Private Quarters in Luxury Home,11886896,Emanuel,,Visitacion Valley,37.71174326050922,-122.39890889738261,Entire home/apt,250,2,54,2017-09-22,3.20,4,141
13769730,Beautiful Pac Heights Apartment,8037091,Faryar,,Pacific Heights,37.7894369534951,-122.44164836284197,Private room,100,6,1,2016-07-05,0.07,1,0
19813606,Private 1 BDR in the Heart of SF!,17902034,Vijay,,Pacific Heights,37.793049875638594,-122.42482270756932,Private room,150,1,2,2017-07-19,0.76,1,65
837490,"QUINTESSENTIAL SF, PAC HEIGHTS EDWARDIAN W/VIEWS!",1017526,Angela,,Pacific Heights,37.79109585897032,-122.4338180485761,Private room,130,3,5,2017-07-30,0.09,1,1
10106701,Spacious PacHeights Room with Views,244632,Patricia,,Pacific Heights,37.78968238429855,-122.44043356714289,Private room,80,2,8,2017-05-04,0.38,1,79
6974480,Spacious studio in Pacific Heights,20955456,Catherine,,Pacific Heights,37.78984455031775,-122.44576963002855,Entire home/apt,155,3,46,2017-09-16,2.70,1,318
19810694,Cozy apartment in a nice neighborhood,128324241,Romain,,Pacific Heights,37.790048380030214,-122.43079575122513,Entire home/apt,150,1,10,2017-09-10,4.23,1,0
13464781,Unbeatable Golden Gate View,1098521,Will,,Pacific Heights,37.79571728216132,-122.43412988170292,Entire home/apt,210,5,51,2017-09-17,3.25,1,40
5269787,"Spacious 1bd Pac Heights with Views, Luxury Bed",27277658,Jane,,Pacific Heights,37.79517867740038,-122.42647862426614,Entire home/apt,199,5,29,2017-09-15,0.92,2,195
1110787,1 Bedroom Apt in Pacific Heights - Great Location!,4253943,Amanda,,Pacific Heights,37.78983032212006,-122.43481408829564,Entire home/apt,229,2,53,2017-09-25,0.99,1,11
10732878,Newly Remodeled Pacific Heights Studio,5212297,Nada,,Pacific Heights,37.79368323890601,-122.43451994960756,Entire home/apt,200,1,63,2017-09-24,3.11,1,336
18756239,Spacious Studio in a Posh Neighborhood,97329353,Katy,,Pacific Heights,37.79054352376513,-122.43273729947629,Entire home/apt,175,2,8,2017-09-25,2.07,1,31
10085129,Pacific Heights Private Studio Apt,5229739,Olivia,,Pacific Heights,37.79637507983157,-122.43147201986024,Entire home/apt,100,2,2,2016-01-13,0.09,1,0
9316306,Spacious 1 Bdrm in Pac Heights.,23901045,Ami,,Pacific Heights,37.79482398262365,-122.42723124220606,Entire home/apt,101,1,9,2016-06-29,0.41,1,0
5782032,Pac Heights 3B Flat Near Fillmore St,3576299,Tom,,Pacific Heights,37.79021325143528,-122.4389728653493,Entire home/apt,516,2,60,2017-09-17,2.18,1,25
19407153,Massive Studio w/ Park Views,30713030,Wendy,,Pacific Heights,37.790439479686626,-122.43932882815055,Entire home/apt,140,2,8,2017-09-24,2.73,1,0
13190103,Hotel Pac Hgts Queen Free Car ParkC,20850212,Young,,Pacific Heights,37.797095814064846,-122.42427638462733,Entire home/apt,121,1,5,2017-04-09,0.30,16,39
19180151,Pacific Heights Private View Home,134145998,Danielle,,Pacific Heights,37.79469548767079,-122.43680926632918,Entire home/apt,900,3,0,,,1,268
10989352,Spacious Pacific Heights Super Bowl,1323868,Melanie,,Pacific Heights,37.79376629856031,-122.4267332599192,Entire home/apt,499,1,0,,,1,0
13389922,Luxurious Room w/ Private Bathroom & Stunning View,73780422,Logan,,Pacific Heights,37.792338147443246,-122.42357929797808,Private room,306,1,0,,,1,0
10630132,Super Bowl 2 BR/2 BA in Pac Heights,1598900,Sam,,Pacific Heights,37.792891915244056,-122.42414913052919,Entire home/apt,800,1,0,,,1,0
17905042,Large top floor room in the heart of San Francisco,13507256,Jean Francois,,Pacific Heights,37.791590688457205,-122.42380097840737,Private room,200,2,0,,,1,0
11064385,Luxurious Pacific Heights Condo,16434392,Jangmi,,Pacific Heights,37.795392268383836,-122.43273194535521,Entire home/apt,3350,1,0,,,2,0
4296407,Cozy 1 bedroom w/ great walkability,15782829,Eli,,Pacific Heights,37.78994637529993,-122.44036998774486,Entire home/apt,1000,2,0,,,1,365
20155597,Great Neighborhood Close to Everything w Parking,13612996,Matthew,,Pacific Heights,37.793643972648404,-122.4230974934723,Entire home/apt,200,2,5,2017-09-30,5,1,138
13489958,Quintessential Pacific Heights Victorian,18871546,Stephen,,Pacific Heights,37.78859878035456,-122.44422968399337,Entire home/apt,857,6,0,,,1,0
9109508,PacHeights Apt; Sightseer's Dream!,4071328,Eliza,,Pacific Heights,37.794535491095374,-122.42607500644579,Entire home/apt,225,1,1,2015-11-08,0.04,1,0
10862977,"Pacific Heights Elegance W Views 2bd/2ba, Parking",13832870,Farzaneh,,Pacific Heights,37.795432197931724,-122.43710510634733,Entire home/apt,223,30,4,2016-08-20,0.22,5,365
314248,Pacific Heights 3 bedroom home,1614566,Sarah,,Pacific Heights,37.7902555838612,-122.43640408433696,Entire home/apt,325,7,27,2017-08-19,0.57,1,272
4554977,Large Private Bedroom in Pacific Heights,1748575,Amy,,Pacific Heights,37.792111164304096,-122.4250268784374,Private room,110,30,13,2017-05-02,1.03,2,35
1525137,Modern Edwardian in Pacific Heights,7390100,Dion,,Pacific Heights,37.787788275916654,-122.44392816821818,Entire home/apt,210,2,161,2017-09-21,3.27,1,336
17384873,Traditional bedroom in Pac Heights,5350135,Danielle,,Pacific Heights,37.79601915488536,-122.42437251711573,Private room,73,1,0,,,1,0
13789215,True 1-bedroom near Lafayette Park,12939055,Allison,,Pacific Heights,37.79287365009004,-122.42444752406136,Entire home/apt,200,1,0,,,1,242
1095355,Heart of Pacific Heights Studio,6018115,Laura,,Pacific Heights,37.79101906255808,-122.43112303409009,Entire home/apt,165,2,63,2017-08-27,1.18,1,13
3656971,Cozy Studio in the Center of SF,4184965,Colleen,,Pacific Heights,37.791657897296325,-122.42380928427075,Entire home/apt,185,2,0,,,1,32
10786488,Spacious 3Bed Pac Heights w/Parking,26852475,Jake,,Pacific Heights,37.79359347581325,-122.42798022809164,Entire home/apt,250,3,0,,,1,0
9998974,(2) Bed (2) Bath Pacific Heights,48156521,Molly,,Pacific Heights,37.79568106875286,-122.42629385591898,Entire home/apt,200,2,1,2016-01-02,0.05,1,0
4052680,Pacific Heights (walk to everything),1794065,Matthew,,Pacific Heights,37.79222413147429,-122.42790514588116,Private room,90,17,0,,,1,359
9180885,Pacific Heights Top Floor w/ Views,12331692,Feras,,Pacific Heights,37.789743814804744,-122.42919430662889,Entire home/apt,358,1,53,2017-09-26,2.27,2,228
219438,"Super Modern Lux View Pac Heights  (2,500 sf )",373342,Phil,,Pacific Heights,37.79507350312488,-122.43035785226131,Entire home/apt,699,1,0,,,1,0
20199878,Pacific Heights Boutique Hotel - Garden Suite,11218165,Bryn,,Pacific Heights,37.79240972520603,-122.43178663940594,Entire home/apt,279,4,0,,,4,2
10853631,Private Bedroom In Pacific Heights,33067723,Erin,,Pacific Heights,37.790499160711775,-122.44101018139656,Private room,500,1,1,2016-10-07,0.08,1,365
12985543,Victorian w/View and Sunny deck in Pacific Heights,694377,Beatrice,,Pacific Heights,37.79418452672053,-122.43164545388396,Entire home/apt,284,2,28,2017-09-27,1.78,2,46
3532347,Spacious house like empire,13832870,Farzaneh,,Pacific Heights,37.7903263017727,-122.42706604466963,Entire home/apt,275,30,2,2015-04-27,0.06,5,365
15067182,Charming Pacific Heights Bed and Breakfast,11218165,Bryn,,Pacific Heights,37.79355934697998,-122.43017491019503,Entire home/apt,239,1,15,2017-09-23,1.25,4,65
8760141,1 Bedroom - Prime Location - Extra sleeping Area,1397115,Drew,,Pacific Heights,37.79041043314158,-122.43263745780516,Entire home/apt,170,3,3,2016-02-10,0.13,1,89
4729888,Pacific Heights (Vacation Room),24424913,Kevin,,Pacific Heights,37.78976743620131,-122.44244808790164,Private room,80,1,0,,,1,0
10792245,Jackson Court 2,23593310,Meimei,,Pacific Heights,37.79404283426728,-122.43177484304977,Entire home/apt,245,3,1,2017-02-16,0.13,7,0
14184266,Astounding Golden Gate Views!,4976919,Paul,,Pacific Heights,37.794726965507245,-122.43439403929005,Entire home/apt,500,2,10,2017-08-03,0.72,2,324
4565015,Jackson Ct Brownstone Mansion B&B,23663034,Ronald,,Pacific Heights,37.7935250157395,-122.4306353507845,Private room,165,3,0,,,1,0
4387067,Upscale Sunny Private Bed and Bath,22338989,Jeffrey,,Pacific Heights,37.78980688799952,-122.43411193246891,Private room,129,1,321,2017-09-26,9.55,3,228
455588,Luxury Pacific Heights Flat,2225925,Stephen,,Pacific Heights,37.78811852672405,-122.44560759730301,Entire home/apt,449,2,22,2017-07-30,0.37,1,0
12427868,Parkside Pacific Heights 1 Bedroom,2147670,Dinelle,,Pacific Heights,37.79039060599906,-122.43876532532208,Entire home/apt,145,2,2,2016-04-27,0.11,1,0
16381134,Original House of The Real World of SF,107297613,Joanne,,Pacific Heights,37.791799555405305,-122.4322354414032,Entire home/apt,275,300,19,2017-08-27,2.07,1,83
18054290,Spacious Union Street Apartment - Outdoor Porch,26754711,Shelby,,Pacific Heights,37.794905382082646,-122.42759268005486,Entire home/apt,142,3,9,2017-09-17,2.13,1,0
20199218,Pacific Heights Boutique Hotel - Executive Suite,11218165,Bryn,,Pacific Heights,37.79360505867615,-122.43222743903034,Private room,269,4,0,,,4,0
4061282,"Sunny, private room w/attached bath",10235302,Deepali,,Pacific Heights,37.789146534129614,-122.44660577848977,Private room,148,4,42,2017-09-20,1.52,1,333
850106,5 Bedroom Family Friendly Flat in the Marina,4439004,Tawni,,Pacific Heights,37.79535238499716,-122.4379763680095,Entire home/apt,100,1,0,,,1,0
8370658,Well-Appointed Marina Apartment,5937660,Rachelle,,Pacific Heights,37.796927300408626,-122.4274362245559,Entire home/apt,499,1,0,,,1,359
932481,HUGE HOME plus CAR!! SUMMER IN BEST SF AREA!,863433,Lisa,,Pacific Heights,37.79176504277175,-122.43270016684501,Entire home/apt,800,7,5,2014-01-27,0.10,2,161
7011305,Luxury 1BR with view of Golden Gate,36758609,Juan Pablo,,Pacific Heights,37.7954681584303,-122.42469116191529,Entire home/apt,350,2,0,,,1,0
7227910,3600 sqft view home pacific heights,32169668,Kimberly,,Pacific Heights,37.79074320409894,-122.4250454671801,Entire home/apt,975,3,18,2017-08-18,0.69,1,0
18851429,Modern Luxury Condo in Pacific Heights,131316530,Kim,,Pacific Heights,37.79587703076954,-122.42869913188,Entire home/apt,595,2,15,2017-09-24,3.54,2,138
10878514,Private Room in Luxury Pacific Heights penthouse,9826833,Tanner,,Pacific Heights,37.78975374749856,-122.43239395964967,Private room,527,1,0,,,1,0
9256506,"Two quiet bedrooms with decks, views",14003785,Pam,,Pacific Heights,37.78800536697598,-122.44228231173125,Private room,272,3,22,2017-09-21,1.15,3,329
96383,Prime Location Bright Private Room ,216682,Jay,,Pacific Heights,37.79175618189418,-122.42475524420391,Private room,65,30,127,2017-09-09,1.64,6,271
18005988,Classic & Spacious Pacific Heights Apartment,2238570,Jessica,,Pacific Heights,37.790571621740746,-122.42513966531844,Private room,200,1,51,2017-09-27,10.48,1,333
4622981,Remodeled Victorian,23944054,Lynette,,Pacific Heights,37.78960307934821,-122.4375364119295,Private room,150,1,1,2014-11-23,0.03,1,0
3186641,Pacific Heights - Lafayette Park,16111825,Nancy,,Pacific Heights,37.790789130267676,-122.427414684812,Entire home/apt,150,2,24,2017-09-17,0.60,1,330
20633679,Private bed and bath near Lafayette park,15786495,Angelina,,Pacific Heights,37.79378065508105,-122.4259717125784,Private room,73,10,1,2017-09-22,1,1,0
3489481,Best View for 4th of July Fireworks,17571398,Kevin,,Pacific Heights,37.79508153152358,-122.43195150676996,Entire home/apt,199,1,0,,,1,0
17120944,"Quiet, spacious bedroom with private deck/views.",14003785,Pam,,Pacific Heights,37.78827373861589,-122.44127976281366,Private room,169,3,2,2017-05-18,0.39,3,334
5013816,Upscale Private Master Bed & Bath,22338989,Jeffrey,,Pacific Heights,37.78910126137509,-122.4345973845941,Private room,129,1,296,2017-09-29,9.33,3,173
10682225,4 Bedroom House,28776816,Nikko,,Pacific Heights,37.789035306176146,-122.43939611194489,Entire home/apt,600,1,0,,,1,0
13155557,Drop Dead Views in Pacific Heights Penthouse,73431953,Keri & Dani,,Pacific Heights,37.79604837700729,-122.42699243871233,Entire home/apt,400,3,0,,,1,0
17978574,Location! Bay views! Stylish huge 2 bd pac hts apt,12809091,Priyanka,,Pacific Heights,37.7909524303941,-122.42434036091834,Entire home/apt,250,3,0,,,1,0
17497933,1 BR,1685576,Brandon,,Pacific Heights,37.795897308919294,-122.42655751825973,Private room,145,1,1,2017-03-10,0.14,1,0
2636716,Studio Apt- Close to Everything,4437415,Mario,,Pacific Heights,37.793695809882166,-122.42496784463643,Entire home/apt,140,3,19,2017-08-20,0.98,1,49
11065185,Room in Exclusive Pac Heights Condo,16434392,Jangmi,,Pacific Heights,37.79522120326467,-122.43332604896602,Private room,900,1,0,,,2,0
4439461,Upscale Private Ensuite Bed & Bath,22338989,Jeffrey,,Pacific Heights,37.789738307429786,-122.43439174687441,Private room,129,1,303,2017-09-27,8.82,3,260
9256418,Room in the Heart of the Marina,35091002,Tiana,,Pacific Heights,37.79686898411324,-122.4281498613175,Private room,95,1,3,2016-06-29,0.19,1,0
10926089,LUX Pacific Height 4bed/2bath condo,56640408,Inna,,Pacific Heights,37.796619376654725,-122.43108937592648,Entire home/apt,5000,1,0,,,1,0
1932434,Separate Cottage with Deck & Patio,4097687,Trent,,Pacific Heights,37.78823100527748,-122.44373028821224,Entire home/apt,285,3,19,2016-01-02,0.41,1,0
154715,Sunny spacious room w/ amazing view,16674,Jan Grant,,Pacific Heights,37.792653425744604,-122.42955141475005,Private room,89,1,85,2017-09-17,1.11,1,10
18347907,Amazing Garden Apartment,58263375,Ag,,Pacific Heights,37.796565456497774,-122.42682427244415,Entire home/apt,160,30,2,2017-08-18,0.83,1,156
14712433,"Elegant, Light Filled, Pacific Heights Apartment",62167241,Liz,,Pacific Heights,37.79051860164165,-122.44256658872017,Entire home/apt,276,30,5,2017-04-19,0.61,1,364
10435323,Prime Pac Heights - SUPER BOWL,53720516,Evan,,Pacific Heights,37.794860566428135,-122.43077062818601,Entire home/apt,995,3,0,,,1,0
17791724,Bright Garden Getaway - heart of Pacific Heights,35647558,Johnell,,Pacific Heights,37.78921841034611,-122.43902896682258,Entire home/apt,149,2,7,2017-07-30,1.30,1,0
18463248,Charming 1BR Apartment in Fantastic Neighbourhood,128031052,Jordan,,Pacific Heights,37.79285472926434,-122.42287882189748,Entire home/apt,135,2,10,2017-07-27,2.21,1,0
18757990,NEW Pacific Heights Private In-Law Unit,9956229,Aaron,,Pacific Heights,37.78896121964279,-122.44525860104027,Entire home/apt,195,2,17,2017-09-17,5.05,1,339
